stn,time,vapor_pressure,t2m_min,t2m_mean,new_snow,precipitation,relative_humidity_min,relative_humidity_mean,snow_depth,evapotranspiration,global_radiation,pressure,t2m_max,sunshine_absolute,sunshine-relative,wind_speed,cloud_cover,t005m_mean,soil_temperature
JUN,2000-01-15,1.3,-24.4,-12.6,NA,NA,NA,55.9,NA,NA,83,653.5,-5.6,168.2,70,11.7,40,NA,NA
JUN,2000-02-15,1.7,-24.3,-12.3,NA,NA,NA,68.9,NA,NA,114,654.2,-2.2,118.9,48,12.4,64,NA,NA
JUN,2000-03-15,1.7,-22,-11.9,NA,NA,NA,66.1,NA,NA,180,652.4,-4.8,129.5,38,12.4,69,NA,NA
JUN,2000-04-15,2.1,-16.5,-9.1,NA,NA,NA,66.7,NA,NA,202,648.3,1.6,124.6,32,14.5,77,NA,NA
JUN,2000-05-15,3.7,-12.8,-4,NA,NA,NA,79.5,NA,NA,272,658.1,4.7,169.2,38,9.9,71,NA,NA
JUN,2000-06-15,4.4,-9.2,-0.6,NA,NA,NA,73.8,NA,NA,301,663.5,8.4,202.4,45,11.1,62,NA,NA
JUN,2000-07-15,3.9,-11.3,-2.8,NA,NA,NA,78,NA,NA,257,658.2,6.9,150,33,10.4,73,NA,NA
JUN,2000-08-15,4.5,-6.6,0.7,NA,NA,NA,71.3,NA,NA,252,664.3,8.7,212.8,51,8.3,58,NA,NA
JUN,2000-09-15,3.7,-10.1,-1.7,NA,NA,NA,69.6,NA,NA,193,659.6,9.7,185.8,53,7.6,59,NA,NA
JUN,2000-10-15,3,-16,-5.3,NA,NA,NA,72.2,NA,NA,111,655.8,3.8,107.7,38,8.6,70,NA,NA
JUN,2000-11-15,2,-17.3,-10.7,NA,NA,NA,75,NA,NA,71,647.6,0.5,82.6,34,8.9,73,NA,NA
JUN,2000-12-15,1.8,-24.4,-10.7,NA,NA,NA,65.8,NA,NA,61,649.5,1.7,99.3,44,7.9,64,NA,NA
JUN,2001-01-15,1.8,-22.7,-12.6,NA,NA,NA,69.7,NA,NA,65,647,-3.1,115.8,48,6.5,61,NA,NA
JUN,2001-02-15,1.5,-28.1,-13.6,NA,NA,NA,65.4,NA,NA,95,649.8,-2.7,127.9,54,9,62,NA,NA
JUN,2001-03-15,2.5,-22.7,-10.4,NA,NA,NA,84.8,NA,NA,105,646.3,-1.5,68.3,20,7.3,86,NA,NA
JUN,2001-04-15,2.2,-22.4,-11.3,NA,NA,NA,82.4,NA,NA,180,648.7,0.7,120.1,31,7.8,78,NA,NA
JUN,2001-05-15,4,-11.7,-2.9,NA,NA,NA,81.2,NA,NA,241,657.9,4.7,200.9,45,7.6,68,NA,NA
JUN,2001-06-15,3.4,-14.7,-3.3,NA,NA,NA,70.5,NA,NA,271,659.5,6.7,203.8,45,6.9,62,NA,NA
JUN,2001-07-15,4.8,-8.3,-0.1,NA,NA,NA,79.3,NA,NA,248,661.7,12,186.9,41,6.9,67,NA,NA
JUN,2001-08-15,4.6,-8.5,1.4,NA,NA,NA,69.9,NA,NA,239,664.1,11.5,230.2,55,7.1,60,NA,NA
JUN,2001-09-15,3.1,-13.7,-6.5,NA,NA,NA,81.7,NA,NA,158,655,2.6,95.5,27,7.3,79,NA,NA
JUN,2001-10-15,3.1,-10.2,-2.1,NA,NA,NA,60.8,NA,NA,143,662,6.6,193.7,69,8.3,52,NA,NA
JUN,2001-11-15,1.9,-23,-9.8,NA,NA,NA,65.8,NA,NA,84,653.7,3.1,129.2,54,7.9,58,NA,NA
JUN,2001-12-15,1.5,-30.7,-14,NA,NA,NA,65,NA,NA,68,650,-3.2,140.5,62,10.1,43,NA,NA
JUN,2002-01-15,1.3,-22.6,-10.4,NA,NA,NA,48.1,NA,NA,87,656.7,-2.2,181.2,75,9.5,37,NA,NA
JUN,2002-02-15,2,-24.2,-11.6,NA,NA,NA,76.7,NA,NA,88,651,0.8,72.5,31,12.1,75,NA,NA
JUN,2002-03-15,2,-21.8,-10.8,NA,NA,NA,68.9,NA,NA,183,652.4,-2.9,200.4,59,11.4,54,NA,NA
JUN,2002-04-15,2.2,-19.8,-10.3,NA,NA,NA,77.5,NA,NA,242,650.5,-0.8,179.6,47,9.7,69,NA,NA
JUN,2002-05-15,3.1,-14.6,-5.5,NA,NA,NA,76.3,NA,NA,244,654.9,3.3,178.4,40,11.3,70,NA,NA
JUN,2002-06-15,4.5,-10.2,-0.1,NA,NA,NA,72.8,NA,NA,290,662.4,11.8,228.3,51,9.1,66,NA,NA
JUN,2002-07-15,4.6,-8.2,-0.1,NA,NA,NA,77.5,NA,NA,258,661,8.9,200.2,44,7.8,66,NA,NA
JUN,2002-08-15,4.7,-6,-0.6,NA,NA,NA,80.8,NA,NA,216,660.5,6.7,167.6,40,5.9,71,NA,NA
JUN,2002-09-15,3.5,-14.4,-3.7,NA,NA,NA,73.1,NA,NA,188,658.2,6.1,156.9,45,6.2,64,NA,NA
JUN,2002-10-15,2.6,-16.4,-5.5,NA,NA,NA,62.6,NA,NA,116,655.3,3.6,135.9,48,7.8,66,NA,NA
JUN,2002-11-15,2.4,-20.4,-9.7,NA,NA,NA,77.8,NA,NA,58,648.9,-1.2,54.8,23,11.4,79,NA,NA
JUN,2002-12-15,1.9,-18.5,-10.7,NA,NA,NA,68.8,NA,NA,58,650.3,-2,92,40,6.8,64,NA,NA
JUN,2003-01-15,1.4,-28.4,-14.1,NA,NA,NA,62.8,NA,NA,69,646.3,-3.4,110.9,46,7.3,54,NA,NA
JUN,2003-02-15,1,-27.3,-16,NA,NA,NA,54.8,NA,NA,141,647.6,-7.4,182.8,77,7.2,34,NA,NA
JUN,2003-03-15,1.5,-19.5,-9.5,NA,NA,NA,49.6,NA,NA,214,655.9,1.9,246.9,73,6.3,43,NA,NA
JUN,2003-04-15,1.8,-24.4,-9.6,NA,NA,NA,60.6,NA,NA,245,651.7,1.3,215.2,56,7.4,61,NA,NA
JUN,2003-05-15,3.6,-16.5,-4.1,NA,NA,NA,77.9,NA,NA,248,659.2,5.5,170.6,38,8,77,NA,NA
JUN,2003-06-15,5.3,-3,2.2,NA,NA,NA,74.4,NA,NA,300,664.9,10.6,224,50,6.3,66,NA,NA
JUN,2003-07-15,4.8,-6.3,1,NA,NA,NA,72.4,NA,NA,264,663.4,9.1,197.4,43,5.9,67,NA,NA
JUN,2003-08-15,5.5,-8.1,3,NA,NA,NA,73.1,NA,NA,237,666.5,12,234,56,5,57,NA,NA
JUN,2003-09-15,3.2,-10.5,-1.7,NA,NA,NA,62.1,NA,NA,208,662,8.9,220.3,62,5.1,55,NA,NA
JUN,2003-10-15,2.1,-20.1,-7.3,NA,NA,NA,60.9,NA,NA,124,651.3,5,150.1,54,6.5,59,NA,NA
JUN,2003-11-15,2.4,-16.9,-7.1,NA,NA,NA,67.9,NA,NA,76,654.7,4.5,110.6,46,7.3,61,NA,NA
JUN,2003-12-15,1.8,-27.6,-11.2,NA,NA,NA,70.2,NA,NA,55,651.4,-2.8,104.4,46,8.9,63,NA,NA
JUN,2004-01-15,1.7,-26.2,-13.9,NA,NA,NA,76,NA,NA,57,644.2,-2.9,52.7,22,7.1,83,NA,NA
JUN,2004-02-15,1.4,-27,-12.4,NA,NA,5.4,60,NA,NA,117,650.4,0.7,142.7,58,6.7,65,NA,NA
JUN,2004-03-15,1.6,-23.5,-12,NA,NA,6,65.9,NA,NA,186,651.3,2,160.3,48,5.6,60,NA,NA
JUN,2004-04-15,2.3,-19.3,-9.3,NA,NA,3.3,73.8,NA,NA,216,649.5,2.7,144.8,38,5.9,76,NA,NA
JUN,2004-05-15,2.7,-15.1,-6.3,NA,NA,7.4,70.5,NA,NA,276,653.6,3.4,189.3,42,3.9,68,NA,NA
JUN,2004-06-15,4,-9.4,-2,NA,NA,14.4,74,NA,NA,269,660.9,7.7,167.8,37,4,72,NA,NA
JUN,2004-07-15,4.7,-9.5,-0.1,NA,NA,2.6,76,NA,NA,240,662.2,7.9,166.1,37,4,69,NA,NA
JUN,2004-08-15,5.1,-6.8,0.7,NA,NA,5.8,78.2,NA,NA,212,661.4,9.6,158,38,4.1,74,NA,NA
JUN,2004-09-15,3.6,-13.1,-0.7,NA,NA,2.4,64.5,NA,NA,198,662.8,9,190.8,54,5.1,59,NA,NA
JUN,2004-10-15,3.5,-15.6,-3.9,NA,NA,8.9,76.6,NA,NA,108,655.5,4.3,98.1,35,7.5,79,NA,NA
JUN,2004-11-15,2.1,-22.5,-9.7,NA,NA,9.8,66.7,NA,NA,77,653.2,-2,108,45,10.9,67,NA,NA
JUN,2004-12-15,1.6,-22.6,-10.4,NA,NA,7.6,58.1,NA,NA,67,651.8,1.2,132.3,58,8.4,51,NA,NA
JUN,2005-01-15,1.2,-29.5,-13.2,NA,NA,3.2,56.5,NA,NA,80,651.8,0.3,148.2,62,8.7,50,NA,NA
JUN,2005-02-15,1.2,-27.3,-17.8,NA,NA,17.3,70.5,NA,NA,122,643.3,0,127.9,54,6.8,55,NA,NA
JUN,2005-03-15,1.8,-26.8,-11.6,NA,NA,9.1,63.9,NA,NA,206,649.9,3,206.7,61,6.7,53,NA,NA
JUN,2005-04-15,2.4,-17.7,-8.7,NA,NA,3.2,74,NA,NA,226,651.1,3.1,159.8,42,7.6,75,NA,NA
JUN,2005-05-15,3.4,-16,-4.3,NA,NA,3.5,73.8,NA,NA,272,657.6,8.9,191.9,43,6.7,71,NA,NA
JUN,2005-06-15,4.3,-12.2,-0.4,NA,NA,10.5,70.2,NA,NA,296,662.6,11.8,224.4,50,5.9,63,NA,NA
JUN,2005-07-15,5.1,-8.1,0.1,NA,NA,12.8,82.3,NA,NA,238,661.8,12.7,147.6,32,7.1,75,NA,NA
JUN,2005-08-15,4.4,-10.6,-1,NA,NA,11.3,77.5,NA,NA,228,660.8,9,182.8,44,6.8,64,NA,NA
JUN,2005-09-15,4.3,-11.3,-1.1,NA,NA,5.5,76.1,NA,NA,194,661.2,7.9,174.4,50,6.8,60,NA,NA
JUN,2005-10-15,2.8,-11.2,-2,NA,NA,8,57.5,NA,NA,135,660.6,6.4,181.9,65,4.9,49,NA,NA
JUN,2005-11-15,2,-22.9,-10.4,NA,NA,11.5,65.6,NA,NA,91,651.3,0.9,143.6,60,5.5,51,NA,NA
JUN,2005-12-15,1.5,-29.1,-14,NA,NA,5.9,69.9,NA,NA,62,647,-4.4,113,50,8,56,NA,NA
JUN,2006-01-15,1.3,-26,-12.9,NA,NA,3.4,57.8,NA,NA,85,651.2,-1.2,169.2,70,7.7,41,NA,NA
JUN,2006-02-15,1.5,-22.9,-14.1,NA,NA,3.2,72.8,NA,NA,110,644.9,-0.6,109.7,46,7.9,65,NA,NA
JUN,2006-03-15,2,-29.6,-12.8,NA,NA,11.4,80.1,NA,NA,165,644.8,-0.9,126.3,38,7.1,70,NA,NA
JUN,2006-04-15,2.5,-19.1,-8.9,NA,NA,8.5,78.5,NA,NA,234,651.5,-0.8,158.3,41,5.9,71,NA,NA
JUN,2006-05-15,3.6,-15.2,-5,NA,NA,15.1,84.9,NA,NA,218,657.1,2.9,111.1,25,7.2,87,NA,NA
JUN,2006-06-15,4.2,-16.3,-1,NA,NA,4.7,71,NA,NA,287,663.1,9.7,198.4,44,5.4,59,NA,NA
JUN,2006-07-15,5.7,-2.5,2.8,NA,NA,2.8,76.1,NA,NA,281,667.1,9.7,240.3,53,4.8,48,NA,NA
JUN,2006-08-15,4.1,-11.6,-3.4,NA,NA,6.8,85.4,NA,NA,206,657.2,2.8,108.3,26,5.6,75,NA,NA
JUN,2006-09-15,4.4,-6.8,0.1,NA,NA,3,73.2,NA,NA,198,662.1,8.5,185.7,54,5.4,61,NA,NA
JUN,2006-10-15,3.3,-11.4,-2.3,NA,NA,5.1,64.1,NA,NA,130,659.3,5.9,149.2,54,4,59,NA,NA
JUN,2006-11-15,2.2,-20.9,-7.9,NA,NA,2.8,65.5,NA,NA,80,656.8,1.5,115.5,48,5,54,NA,NA
JUN,2006-12-15,1.5,-18.3,-9.3,NA,NA,5.7,50.8,NA,NA,70,657.8,-0.2,147.8,65,5.4,37,NA,NA
JUN,2007-01-15,2,-25.1,-10.6,NA,NA,3.6,72.1,NA,NA,67,654.2,-0.4,95.6,40,4.9,69,NA,NA
JUN,2007-02-15,1.7,-17.7,-10.3,NA,NA,7.4,63.4,NA,NA,110,649.1,0.3,115.2,48,4,58,NA,NA
JUN,2007-03-15,1.6,-23.2,-12.5,NA,NA,4.1,70.2,NA,NA,188,649.3,-3.8,167.1,50,5.2,65,NA,NA
JUN,2007-04-15,2.7,-14.8,-5.7,NA,NA,7.2,68.2,NA,NA,282,658.2,4.1,245.9,67,4,45,NA,NA
JUN,2007-05-15,3.5,-14.1,-4.9,NA,NA,9.4,81.9,NA,NA,253,655,6.9,135.2,34,5.4,76,NA,NA
JUN,2007-06-15,4.6,-9.9,-1.4,NA,NA,11.2,83.1,NA,NA,290,658.7,7,167.8,40,3.4,71,NA,NA
JUN,2007-07-15,4.6,-10.5,-1,NA,NA,9.3,81,NA,NA,255,661.1,8.7,157.7,38,4.7,69,NA,NA
JUN,2007-08-15,4.7,-7.7,-0.2,NA,NA,6.9,79.4,NA,NA,238,660.7,8.7,177.3,47,4.2,69,NA,NA
JUN,2007-09-15,3,-13.5,-4.1,NA,NA,6.1,67.6,NA,NA,220,659.7,6,204.7,59,4.5,48,NA,NA
JUN,2007-10-15,2.3,-21.7,-4.5,NA,NA,2.3,52.9,NA,NA,150,659.1,5.7,177.4,64,4.6,45,NA,NA
JUN,2007-11-15,1.9,-24.4,-10.2,NA,NA,4.5,65.5,NA,NA,83,652.2,3.7,107.3,45,7.7,56,NA,NA
JUN,2007-12-15,1.4,-20.5,-12.6,NA,NA,5.1,59.8,NA,NA,68,653.3,-0.1,134.5,59,7.6,50,NA,NA
JUN,2008-01-15,1.6,-19.7,-10.3,NA,NA,3.5,60.3,NA,NA,76,654.3,1.3,113.7,48,7.8,66,NA,NA
JUN,2008-02-15,1.6,-19.8,-9.5,NA,NA,5.3,54,NA,NA,137,657.7,0.5,171.8,70,5.5,42,NA,NA
JUN,2008-03-15,1.7,-25.1,-14.1,NA,NA,12.2,76.6,NA,NA,174,643.4,-3.3,119.1,36,8.4,76,NA,NA
JUN,2008-04-15,2.1,-24.4,-11.1,NA,NA,12.2,76.6,NA,NA,229,647.9,-2,112.1,31,6.6,78,NA,NA
JUN,2008-05-15,3.6,-14.1,-4.5,NA,NA,5.5,80.9,NA,NA,275,655.8,4.8,150,37,6.3,78,NA,NA
JUN,2008-06-15,4.6,-10.8,-0.7,NA,NA,6.3,79.9,NA,NA,301,660.6,10.1,166.1,40,3.7,65,NA,NA
JUN,2008-07-15,4.5,-8.6,-0.2,NA,NA,4,75.2,NA,NA,262,661.8,8.8,176.3,43,4.2,63,NA,NA
JUN,2008-08-15,4.4,-8,0.6,NA,NA,5.1,69.1,NA,NA,247,661.8,9.6,210.3,55,4,62,NA,NA
JUN,2008-09-15,3.1,-14,-3.5,NA,NA,3,63,NA,NA,196,658.2,5.4,189.2,55,4.7,58,NA,NA
JUN,2008-10-15,2.9,-16.4,-4.5,NA,NA,3.1,67.9,NA,NA,132,657.8,3.3,137.7,50,5.1,61,NA,NA
JUN,2008-11-15,2.2,-24.2,-10.9,NA,NA,5.3,79.4,NA,NA,77,650.1,-0.7,89.9,38,8.2,71,NA,NA
JUN,2008-12-15,1.6,-21.6,-13.4,NA,NA,5,74.8,NA,NA,56,648.8,-5,74.2,33,8.7,69,NA,NA
JUN,2009-01-15,1.2,-22.8,-13.9,NA,NA,2.6,55.2,NA,NA,85,645.7,-2,142.7,60,5.1,46,NA,NA
JUN,2009-02-15,1.4,-26.5,-16.1,NA,NA,15.2,78.3,NA,NA,110,644.3,-0.8,83.3,35,8.2,74,NA,NA
JUN,2009-03-15,1.5,-23.1,-12.8,NA,NA,4.3,67.1,NA,NA,173,647.8,-2.3,122.8,37,9.1,71,NA,NA
JUN,2009-04-15,2.6,-15.4,-8.9,NA,NA,11.4,82.7,NA,NA,235,652.1,-1.6,124.9,34,7.6,73,NA,NA
JUN,2009-05-15,3.5,-12.8,-3.7,NA,NA,5.1,74,NA,NA,267,660.3,6.4,160.7,40,5.9,69,NA,NA
JUN,2009-06-15,4,-10.6,-2.5,NA,NA,3.4,78.3,NA,NA,290,659.2,6.4,147.6,35,5.7,77,NA,NA
JUN,2009-07-15,4.5,-9.4,0.2,NA,NA,6.8,73.5,NA,NA,259,662.7,10.2,160.9,39,4.9,63,NA,NA
JUN,2009-08-15,4.7,-4.7,2.1,NA,NA,3.5,67.2,NA,NA,259,665.2,9.5,225.4,59,3.8,46,NA,NA
JUN,2009-09-15,3.8,-11.1,-1.2,NA,NA,5.1,68.6,NA,NA,208,662.4,7.3,208.8,60,4.3,50,NA,NA
JUN,2009-10-15,2.6,-18.7,-6.1,NA,NA,5,63.6,NA,NA,134,656.7,3.6,157.7,57,6.9,57,NA,NA
JUN,2009-11-15,2.1,-17,-8.4,NA,NA,3.2,64.7,NA,NA,71,651.2,1.6,78.8,33,6.1,67,NA,NA
JUN,2009-12-15,1.5,-29.8,-14.7,NA,NA,10.6,68.3,NA,NA,59,642.4,-5.3,64.9,29,6.9,71,NA,NA
JUN,2010-01-15,1.1,-29,-15.7,NA,NA,4,62,NA,NA,78,643.2,-6.4,108.7,46,6.3,59,NA,NA
JUN,2010-02-15,1.3,-26.5,-15.2,NA,NA,4.7,68,NA,NA,118,639.5,-5.6,110.5,46,6,65,NA,NA
JUN,2010-03-15,1.5,-26.6,-13.5,NA,NA,2.5,64.8,NA,NA,168,648.9,0.7,124.2,37,7.6,75,NA,NA
JUN,2010-04-15,2,-21,-9.4,NA,NA,6.7,65,NA,NA,272,654,4.9,203.8,56,4.5,65,NA,NA
JUN,2010-05-15,3.2,-14.3,-6.6,NA,NA,9.7,85,NA,NA,269,652.7,2.7,90.3,22,5.8,82,NA,NA
JUN,2010-06-15,4.5,-11.4,-1.3,NA,NA,6.7,80,NA,NA,291,658.8,9.1,163.6,39,6.2,71,NA,NA
JUN,2010-07-15,5.1,-7.5,1.5,NA,NA,2.8,75.2,NA,NA,273,664.5,11,182.5,44,4.8,66,NA,NA
JUN,2010-08-15,4.5,-12.2,-0.8,NA,NA,7.1,78.9,NA,NA,224,661.1,9.1,137.8,36,5.1,70,NA,NA
JUN,2010-09-15,3.2,-12.7,-3.3,NA,NA,3.3,67.4,NA,NA,207,658,4.8,175.1,51,5.6,56,NA,NA
JUN,2010-10-15,2.5,-17.7,-5.3,NA,NA,2.6,61.6,NA,NA,144,654.1,5.1,154.6,56,6.4,57,NA,NA
JUN,2010-11-15,2,-25.5,-11.5,NA,NA,8.2,73.7,NA,NA,82,645.2,0.9,73.9,31,7.3,79,NA,NA
JUN,2010-12-15,1.6,-28.1,-15.2,NA,NA,7.6,73,NA,NA,59,643.4,-3.1,68.9,30,7.4,73,NA,NA
JUN,2011-01-15,1.4,-25.5,-12.9,NA,NA,3.8,58.6,NA,NA,87,650,0.7,145.2,61,6,46,NA,NA
JUN,2011-02-15,1.3,-22.5,-11.9,NA,NA,2.4,58.2,NA,NA,126,651.1,-0.6,127.1,53,6.9,56,NA,NA
JUN,2011-03-15,1.7,-17.9,-10.4,NA,NA,4.1,62,NA,NA,195,654,-0.4,191.5,58,6.8,55,NA,NA
JUN,2011-04-15,2.2,-19.9,-6.8,NA,NA,4.6,59.7,NA,NA,279,656.6,3.3,235.3,64,5.3,53,NA,NA
JUN,2011-05-15,3.3,-15.4,-4.2,NA,NA,4.3,72.3,NA,NA,284,660,8.2,185.5,46,4.4,64,NA,NA
JUN,2011-06-15,4.5,-10.3,-1.5,NA,NA,4,82.1,NA,NA,271,660.8,9.6,123.8,30,5.5,80,NA,NA
JUN,2011-07-15,4.2,-12.3,-2,NA,NA,5.1,77.8,NA,NA,271,658.4,8,152,37,4.7,66,NA,NA
JUN,2011-08-15,4.7,-8.6,1.4,NA,NA,3.3,69.3,NA,NA,236,663.6,11.6,191,50,5,55,NA,NA
JUN,2011-09-15,3.8,-13.1,0.3,NA,NA,3.4,62.9,NA,NA,205,663.4,8.8,223.3,65,4.4,47,NA,NA
JUN,2011-10-15,2.2,-17.2,-3.7,NA,NA,2.2,48.6,NA,NA,150,660.2,6.6,206.6,75,6,43,NA,NA
JUN,2011-11-15,1.8,-9.9,-5.3,NA,NA,2.3,46.2,NA,NA,96,658.6,1.5,174,73,5.9,42,NA,NA
JUN,2011-12-15,1.8,-24.7,-12.4,NA,NA,5.6,75.2,NA,NA,45,651,-0.8,54.7,24,9.2,80,NA,NA
JUN,2012-01-15,1.6,-23.6,-13.1,NA,NA,2,74.3,NA,NA,65,652.2,-4,86.1,36,9.9,68,NA,NA
JUN,2012-02-15,1.2,-28.7,-15.9,NA,NA,8.4,61.5,NA,NA,135,649.2,0.8,162,66,7.1,47,NA,NA
JUN,2012-03-15,1.6,-23,-8.9,NA,NA,3.8,53.8,NA,NA,217,659.1,2.3,240.7,72,5.2,41,NA,NA
JUN,2012-04-15,2.3,-20.2,-10.2,NA,NA,14.5,80,NA,NA,235,645.7,0.6,92.1,25,6.3,83,NA,NA
JUN,2012-05-15,3.2,-18.6,-5.3,NA,NA,5.9,76.8,NA,NA,283,657,5.1,162.4,40,5.8,68,NA,NA
JUN,2012-06-15,4.4,-9.6,-0.7,NA,NA,4.3,75.5,NA,NA,275,660.8,9.3,170.9,41,5.5,61,NA,NA
JUN,2012-07-15,4.7,-8.9,-0.3,NA,NA,6.3,78.6,NA,NA,250,662.2,9.2,158,38,5.5,60,NA,NA
JUN,2012-08-15,4.7,-9.1,1.8,NA,NA,4.2,68.6,NA,NA,238,665,12.8,191.2,50,4.3,54,NA,NA
JUN,2012-09-15,3.5,-12.5,-1.6,NA,NA,2.4,66.5,NA,NA,200,660.2,7.8,173.2,50,6.2,59,NA,NA
JUN,2012-10-15,2.9,-22.3,-4.6,NA,NA,4.9,65.2,NA,NA,134,655.4,5.1,143.1,52,5.8,58,NA,NA
JUN,2012-11-15,1.9,-21.1,-7.3,NA,NA,2.1,56.3,NA,NA,86,652.2,3.2,119.4,50,5.7,64,NA,NA
JUN,2012-12-15,1.6,-24.8,-14.3,NA,NA,12.9,74.8,NA,NA,53,647.5,-0.9,60,26,8.8,79,NA,NA
JUN,2013-01-15,1.4,-27.7,-13.6,NA,NA,3.9,63.5,NA,NA,86,647.1,-3.5,117.1,49,7.7,64,NA,NA
JUN,2013-02-15,1.1,-28,-18.8,NA,NA,19.9,75.3,NA,NA,128,641.9,-7.3,102.6,43,7.5,68,NA,NA
JUN,2013-03-15,1.5,-28.6,-13.8,NA,NA,13.5,71.1,NA,NA,176,642.4,-5.7,113.1,34,6.6,68,NA,NA
JUN,2013-04-15,2.5,-17.1,-7.7,NA,NA,2.3,72.8,NA,NA,242,652.2,4.6,170,47,6.2,72,NA,NA
JUN,2013-05-15,3.1,-17.8,-8,NA,NA,27.5,89.4,NA,NA,278,650.9,1,75.6,19,7.2,85,NA,NA
JUN,2013-06-15,4,-11.3,-3.2,NA,NA,7.4,80.7,NA,NA,298,660.1,7.6,166.7,40,6.1,70,NA,NA
JUN,2013-07-15,4.7,-4.6,1.7,NA,NA,2.4,68.5,NA,NA,302,665.5,10.8,237,57,3.9,51,NA,NA
JUN,2013-08-15,4.4,-8.1,0.7,NA,NA,3.1,69.8,NA,NA,254,663.7,11.9,209,55,4,53,NA,NA
JUN,2013-09-15,3.8,-13.6,-1.8,NA,NA,2.5,73.1,NA,NA,194,660.2,9.6,166.4,48,6,67,NA,NA
JUN,2013-10-15,3.4,-16.8,-4.1,NA,NA,2.8,73.4,NA,NA,133,658.5,3.8,128.2,46,5.7,72,NA,NA
JUN,2013-11-15,1.8,-20.7,-10,NA,NA,2,63.3,NA,NA,80,650.1,2.8,95.7,40,7.5,63,NA,NA
JUN,2013-12-15,1.2,-19.5,-9.6,NA,NA,3.2,45.6,NA,NA,71,656.4,0.1,147.7,65,7.6,39,NA,NA
JUN,2014-01-15,1.8,-22.5,-12.3,NA,NA,6.5,73.2,NA,NA,68,646.6,-3,66.6,28,7.6,74,NA,NA
JUN,2014-02-15,1.6,-20.5,-12.9,NA,NA,9,70.5,NA,NA,108,645.7,-4.1,96.7,41,8.4,75,NA,NA
JUN,2014-03-15,1.3,-21.4,-9.4,NA,NA,4.9,48.1,NA,NA,212,652.5,0.5,229.8,69,6.3,54,NA,NA
JUN,2014-04-15,2.5,-18.4,-8.2,NA,NA,5,73.9,NA,NA,252,652.7,0.2,174.6,48,6.1,65,NA,NA
JUN,2014-05-15,2.9,-14.9,-6.9,NA,NA,4.9,77.8,NA,NA,282,655.1,1.6,125.7,31,6.6,77,NA,NA
JUN,2014-06-15,4,-8.8,-1.8,NA,NA,6,75.7,NA,NA,291,660.8,10.4,181.6,43,4,67,NA,NA
JUN,2014-07-15,4.9,-7.9,-0.6,NA,NA,5.2,84.7,NA,NA,253,660.5,9,126.5,31,5.3,76,NA,NA
JUN,2014-08-15,4.3,-8.6,-1.5,NA,NA,4.7,77,NA,NA,222,659.8,5.6,122.5,32,4.6,74,NA,NA
JUN,2014-09-15,4,-10.6,-1.7,NA,NA,4.3,74.3,NA,NA,204,661,4.5,182.2,53,4.3,59,NA,NA
JUN,2014-10-15,3.2,-17.8,-3.5,NA,NA,2.9,68.4,NA,NA,129,659.6,4.5,138.5,50,6.5,60,NA,NA
JUN,2014-11-15,2.9,-14.9,-7.2,NA,NA,7.5,81.6,NA,NA,80,652.2,-1,90.4,38,9,77,NA,NA
JUN,2014-12-15,1.7,-24.9,-11.9,NA,NA,5,64.6,NA,NA,66,652.3,-2.3,88.1,39,8.1,64,NA,NA
JUN,2015-01-15,1.5,-24.2,-13.4,NA,NA,7.6,64.7,NA,NA,70,649.9,-2.3,88.1,37,9.5,72,NA,NA
JUN,2015-02-15,1.3,-22.7,-14.1,NA,NA,2.1,64.7,NA,NA,122,646.8,-3.9,115.9,49,7.4,57,NA,NA
JUN,2015-03-15,1.9,-22.8,-10.6,NA,NA,3.9,69.3,NA,NA,172,653,0.5,150.7,45,9,64,NA,NA
JUN,2015-04-15,2,-19.7,-8.4,NA,NA,3.5,60.9,NA,NA,257,656,2.3,190.6,52,6.3,62,NA,NA
JUN,2015-05-15,3.1,-14.9,-4.2,NA,NA,2.7,69.8,NA,NA,292,657.5,3.7,174.4,43,6,74,NA,NA
JUN,2015-06-15,4.5,-8.7,-1,NA,NA,3.1,79.4,NA,NA,300,662.8,9.4,187.3,45,5.6,67,NA,NA
JUN,2015-07-15,5,-5.8,3.5,NA,NA,2.4,62.8,NA,NA,325,665.6,11,255,62,4.8,46,NA,NA
JUN,2015-08-15,5.1,-4.7,1.9,NA,NA,2.7,75.2,NA,NA,250,663.9,10.1,200.8,53,4.6,56,NA,NA
JUN,2015-09-15,3.3,-11.7,-3.8,NA,NA,2.4,71.7,NA,NA,196,658.4,4.7,171.5,50,6.2,57,NA,NA
JUN,2015-10-15,2.7,-14,-5.4,NA,NA,9.8,65.7,NA,NA,140,656.4,4.6,157.2,57,6.1,57,NA,NA
JUN,2015-11-15,2.1,-23.3,-7,NA,NA,6.6,58.7,NA,NA,93,658.4,3.7,147.3,62,8.6,51,NA,NA
JUN,2015-12-15,1.9,-14.9,-6.2,NA,NA,2.2,49.6,NA,NA,74,663.3,2.1,157.7,70,5.3,37,NA,NA
JUN,2016-01-15,1.7,-27,-12.5,NA,NA,8.8,70,NA,NA,65,648.7,-0.7,70.3,29,7.9,77,NA,NA
JUN,2016-02-15,1.7,-22,-12.7,NA,NA,7.1,73.9,NA,NA,99,647.2,-1.8,74.1,30,9.3,74,NA,NA
JUN,2016-03-15,1.4,-22.2,-12.8,NA,NA,4.8,62.9,NA,NA,197,647.3,-4.2,188.9,57,6.5,50,NA,NA
